course_id,course_name,semester_range,n_semesters,avg_final_grade,total_students,avg_pass_pct,avg_general_rank,n_general_rank,hist_url,cf_url
138086,נושאים עדכניים בביולוגיה 4,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/138086/,https://cheesefork.cf/?course=138086&semester=202302
138087,נושאים עדכניים בביולוגיה 5,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/138087/,https://cheesefork.cf/?course=138087&semester=202302
138088,נושאים עדכנים בביולוגיה 6,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/138088/,https://cheesefork.cf/?course=138088&semester=202302
196001,סמינר במתמטיקה שימושית 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/196001/,https://cheesefork.cf/?course=196001&semester=201901
196006,זרימות אטיות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/196006/,https://cheesefork.cf/?course=196006&semester=201701
196012,שיטות אנליטיות במיש. דיפ.,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/196012/,https://cheesefork.cf/?course=196012&semester=202302
196013,אנליזה נומרית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/196013/,https://cheesefork.cf/?course=196013&semester=202301
196014,למידה עמוקה ותורת הקירובים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/196014/,https://cheesefork.cf/?course=196014&semester=202302
197007,אינפורמציה קוונטית ותורות משאבים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197007/,https://cheesefork.cf/?course=197007&semester=202302
197008,נושאים נבחרים במתמטיקה שימושית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197008/,https://cheesefork.cf/?course=197008&semester=201801
197009,נושאים נבחרים במתמטיקה שימושית 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197009/,https://cheesefork.cf/?course=197009&semester=202301
197010,נושאים נבחרים במתמטיקה שימושית 3,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197010/,https://cheesefork.cf/?course=197010&semester=202102
197011,נושאים נבחרים במתמטיקה שימושית 4,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197011/,https://cheesefork.cf/?course=197011&semester=202202
197014,נושאים נבחרים ברשתות קונבולוציה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/197014/,https://cheesefork.cf/?course=197014&semester=202302
198000,שיטות אסימפטוטיות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/198000/,https://cheesefork.cf/?course=198000&semester=202302
198002,שיטות אסימפטוטיות 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/198002/,https://cheesefork.cf/?course=198002&semester=202002
198008,נושאים נבחרים במתמטיקה שימושית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/198008/,https://cheesefork.cf/?course=198008&semester=202002
198014,נושאים נבחרים במתמטיקה שימושית 5,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/198014/,https://cheesefork.cf/?course=198014&semester=202301
203015,בחינת קבלה לאדריכלות נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/203015/,https://cheesefork.cf/?course=203015&semester=202301
204000,מבוא לאדריכלות נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204000/,https://cheesefork.cf/?course=204000&semester=202301
204002,נוף וסביבה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204002/,https://cheesefork.cf/?course=204002&semester=201802
204003,נושאים נבחרים באדריכלות נוף 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204003/,https://cheesefork.cf/?course=204003&semester=201701
204004,מבוא למבנה ופרטי גן,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204004/,https://cheesefork.cf/?course=204004&semester=202302
204005,מבנה ופרטי גן 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204005/,https://cheesefork.cf/?course=204005&semester=202201
204006,צמחיה בנוף 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204006/,https://cheesefork.cf/?course=204006&semester=202302
204007,צמחיה בנוף 3,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204007/,https://cheesefork.cf/?course=204007&semester=202301
204060,תכנון נוף 10,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204060/,https://cheesefork.cf/?course=204060&semester=202302
204061,תכנון נוף 20,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204061/,https://cheesefork.cf/?course=204061&semester=202301
204062,תכנון נוף 30:עיצוב עירוני,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204062/,https://cheesefork.cf/?course=204062&semester=202302
204063,תכנון נוף 40,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204063/,https://cheesefork.cf/?course=204063&semester=202301
204064,תכנון נוף 50,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204064/,https://cheesefork.cf/?course=204064&semester=202302
204065,תכנון נוף 60,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204065/,https://cheesefork.cf/?course=204065&semester=202301
204066,תכנון נוף 70,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204066/,https://cheesefork.cf/?course=204066&semester=202302
204090,תולדות אדריכלות נוף 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204090/,https://cheesefork.cf/?course=204090&semester=202301
204091,תולדות אדריכלות נוף 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204091/,https://cheesefork.cf/?course=204091&semester=202302
204150,מבוא לאקולוגיה של הנוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204150/,https://cheesefork.cf/?course=204150&semester=202302
204152,הכרת נופים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204152/,https://cheesefork.cf/?course=204152&semester=202302
204202,צמחיה בנוף 2:יסודות תכנון בצמחיה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204202/,https://cheesefork.cf/?course=204202&semester=202302
204203,צמחיה בנוף 1#צמחיה כשפת תכנון,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204203/,https://cheesefork.cf/?course=204203&semester=201902
204204,מבוא למערכות מידע גיאוגרפי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204204/,https://cheesefork.cf/?course=204204&semester=202301
204401,מבנה ופרטי גנים 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204401/,https://cheesefork.cf/?course=204401&semester=202302
204403,מבנה ופרטי גנים 3,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204403/,https://cheesefork.cf/?course=204403&semester=202302
204406,תורת המבנה לאדריכלי נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204406/,https://cheesefork.cf/?course=204406&semester=202302
204407,מבנה ופרטי גן 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204407/,https://cheesefork.cf/?course=204407&semester=202301
204409,קריאות בנוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204409/,https://cheesefork.cf/?course=204409&semester=202301
204540,אחזקת שטחים פתוחים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204540/,https://cheesefork.cf/?course=204540&semester=202202
204609,צמחיה בנוף 3:תכ.צמח.במרקמ.בנויים,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204609/,https://cheesefork.cf/?course=204609&semester=202102
204611,צמחיה בנוף 4: תכנון צ' במרחב פתוח,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204611/,https://cheesefork.cf/?course=204611&semester=202201
204620,תכנון נוף 10,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204620/,https://cheesefork.cf/?course=204620&semester=201902
204621,תכנון נוף 20,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204621/,https://cheesefork.cf/?course=204621&semester=201901
204622,תכנון נוף 30,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204622/,https://cheesefork.cf/?course=204622&semester=202101
204623,תכנון נוף 40,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204623/,https://cheesefork.cf/?course=204623&semester=201901
204624,תכנון נוף 50,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204624/,https://cheesefork.cf/?course=204624&semester=202201
204625,תכנון נוף 60,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204625/,https://cheesefork.cf/?course=204625&semester=202201
204626,אדריכלות נוף חוקרת,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204626/,https://cheesefork.cf/?course=204626&semester=202301
204627,תכנון נוף 70,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204627/,https://cheesefork.cf/?course=204627&semester=202201
204652,ייצוג נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204652/,https://cheesefork.cf/?course=204652&semester=202302
204655,נושאים נבחרים באדריכלות נוף 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204655/,https://cheesefork.cf/?course=204655&semester=202202
204711,פרויקט/נושא מיוחד באדר.נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204711/,https://cheesefork.cf/?course=204711&semester=202101
204714,פרויקט/נושא מיוחד באדר.נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204714/,https://cheesefork.cf/?course=204714&semester=201901
204716,פרויקט/נושא מיוחד באדר.נוף,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204716/,https://cheesefork.cf/?course=204716&semester=201901
204718,פ/נ מיוחד באדריכלות נוף 66 א',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204718/,https://cheesefork.cf/?course=204718&semester=202102
204719,פ/נ מיוחד באדריכלות נוף 66 ב',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204719/,https://cheesefork.cf/?course=204719&semester=202202
204720,נושא נבחר/פר.מיוחד באדר'נוף55ב',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204720/,https://cheesefork.cf/?course=204720&semester=202201
204721,נושא/נבחר פר.מיוחד באדר' נוף 33ג',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204721/,https://cheesefork.cf/?course=204721&semester=202302
204722,סיור לימודי באדריכלות נוף 1,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204722/,https://cheesefork.cf/?course=204722&semester=202301
204723,סיור לימודי באדריכלות נוף 2,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204723/,https://cheesefork.cf/?course=204723&semester=202201
204724,סיור לימודי באדריכלות נוף 3,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204724/,https://cheesefork.cf/?course=204724&semester=202101
204725,סיור לימודי באדריכלות נוף 4,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/204725/,https://cheesefork.cf/?course=204725&semester=202001
205000,מבוא לשימור,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205000/,https://cheesefork.cf/?course=205000&semester=202302
205010,עריכה אדריכלית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205010/,https://cheesefork.cf/?course=205010&semester=202101
205011,שיטות וכלים להערכה ועיצוב המרחב,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205011/,https://cheesefork.cf/?course=205011&semester=201901
205012,מבוא לחברה ורוח בארכיטקטורה,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205012/,https://cheesefork.cf/?course=205012&semester=202301
205013,מבוא למקצועות המרחב,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205013/,https://cheesefork.cf/?course=205013&semester=201901
205014,פרויקט מיוחד 5א',,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205014/,https://cheesefork.cf/?course=205014&semester=201801
205015,עריכה אדריכלית,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205015/,https://cheesefork.cf/?course=205015&semester=202101
205016,מבוא לתכנון פרמטרי,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205016/,https://cheesefork.cf/?course=205016&semester=202001
205017,תולדות האדריכלות בעידן המודרני,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205017/,https://cheesefork.cf/?course=205017&semester=202301
205028,"שיטות בעיצוב, תיאוריה וכלים",,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205028/,https://cheesefork.cf/?course=205028&semester=202302
205034,מבוא לשיטות תכנון באדריכלות,,0,,,,,0,https://michael-maltsev.github.io/technion-histograms/205034/,https://cheesefork.cf/?course=205034&semester=201902
